"id";"word";"phrase";"gloss"
"n#07540044";" arbitrium auctor auctoritas dicio imperium securis ";"";""
"n#07541088";" cursor ";"";""
"n#07547514";" conservator salutificator salvator servator soter ";"";""
"n#07549738";" grammaticus scholasticus ";"";""
"n#07550466";" discipulus ";"";""
"n#07552275";" derisor irrisor subsannator ";"";""
"n#07554744";" sculptor ";"";""
"n#07556672";" actuarius cornicularius librarius ";"";""
"n#07556911";" actuarius cornicularius librarius ";"";""
"n#07561797";" corruptor seductor ";"";""
"n#07563088";" auctor venditor ";"";""
"n#07563953";" conscriptus senator ";"";""
"n#07566572";" famulus minister ";"";""
"n#07567074";" homo vir ";"";""
"n#07567611";" colonus ";"";""
"n#07567791";" cloaca ";"";""
"n#07569027";" opilio pastor ";"";""
"n#07569918";" opilio pastor ";"";""
"n#07572257";" institor ";"";""
"n#07577649";" baro ";"";""
"n#07577957";" cantator cantor ";"";""
"n#07578399";" peccator ";"";""
"n#07579443";" germana soror ";"";""
"n#07579801";" germana soror ";"";""
"n#07583414";" servus ";"";""
"n#07583588";" servus ";"";""
"n#07586543";" decus facies figura forma pulchritudo species ";"";""
"n#07587675";" anguis coluber colubra draco excetra hydra hydrus serpens vipera ";"";""
"n#07587882";" furunculus ";"";""
"n#07590752";" paedicator ";"";""
"n#07591125";" bellator miles ";"";""
"n#07592357";" filius puellus puer ";"";""
"n#07592915";" gener ";"";""
"n#07593404";" magus ";"";""
"n#07593963";" saga ";"";""
"n#07594053";" genus ";"";""
"n#07594286";" anima animus pectus spiritus ";"";""
"n#07595596";" tyrannus ";"";""
"n#07595788";" sator ";"";""
"n#07596348";" orator ";"";""
"n#07598298";" servator spectator ";"";""
"n#07599534";" consumptor nepos ";"";""
"n#07599933";" Sphinx ";"";""
"n#07603319";" explorator speculator ";"";""
"n#07604764";" agaso ";"";""
"n#07607210";" astrum sidus stella ";"";""
"n#07609921";" notarius ";"";""
"n#07610439";" vitricus ";"";""
"n#07610547";" noverca ";"";""
"n#07610796";" privignus ";"";""
"n#07611330";" promus ";"";""
"n#07614356";" adventor alienigena hospes hostis ";"";""
"n#07617015";" discipulus scholasticus ";"";""
"n#07617752";" audiens catechumenus neophytus ";"";""
"n#07618181";" asinus bucco ";"";""
"n#07620294";" heres successor ";"";""
"n#07621123";" procus ";"";""
"n#07623193";" advocatus defensor fautor suffragator ";"";""
"n#07624027";" chirurgus ";"";""
"n#07626282";" natator ";"";""
"n#07626469";" natator ";"";""
"n#07626622";" subulcus ";"";""
"n#07628051";" consolator ";"";""
"n#07629692";" genius ingenium ";"";""
"n#07630332";" domitor ";"";""
"n#07632177";" doctor doctrix magister praeceptor ";"";""
"n#07632624";" catechista ";"";""
"n#07635964";" conductor inquilinus ";"";""
"n#07639112";" theologus ";"";""
"n#07639852";" cleptes fur praedo ";"";""
"n#07644570";" persecutor ";"";""
"n#07644713";" carnifex cruciator tortor ";"";""
"n#07645707";" praeco ";"";""
"n#07646824";" mango mercator ";"";""
"n#07648253";" lanista ";"";""
"n#07648589";" parricida proditor ";"";""
"n#07650559";" dispensator ";"";""
"n#07652265";" triumvir ";"";""
"n#07653999";" tornator ";"";""
"n#07654699";" tyrannus ";"";""
"n#07656059";" monoceros unicornuus ";"";""
"n#07658612";" deductor ";"";""
"n#07658794";" cancellarius ";"";""
"n#07658922";" danista ";"";""
"n#07659064";" interceptor ";"";""
"n#07660316";" erro grassator ";"";""
"n#07661487";" cliens ";"";""
"n#07663074";" evocatus ";"";""
"n#07666308";" carnifex furcifer verbero ";"";""
"n#07666836";" compressor constuprator violator ";"";""
"n#07666950";" violator ";"";""
"n#07667236";" virgo ";"";""
"n#07668613";" hospes visitator ";"";""
"n#07669360";" vox ";"";""
"n#07674205";" belligerator duellator ";"";""
"n#07675146";" circumspector custos servator tutor ";"";""
"n#07676465";" textor ";"";""
"n#07677919";" altrix ";"";""
"n#07681186";" acoetis domina marita matrona mulier uxor ";"";""
"n#07684780";" femina mulier ";"";""
"n#07685959";" femina mulier ";"";""
"n#07687635";" opifex ";"";""
"n#07688189";" adorator cultor ";"";""
"n#07688631";" ceroma luctator ";"";""
"n#07689380";" commentator conditor conscriptor dedicator effector scriptor ";"";""
"n#07690416";" conscriptor scriptor ";"";""
"n#07691951";" puer ";"";""
"n#07694177";" Aesopus ";"";""
"n#07695263";" Antichristus ";"";""
"n#07702791";" Brutus ";"";""
"n#07703440";" Caesar ";"";""
"n#07706564";" Cleopatra ";"";""
"n#07709742";" Demosthenes ";"";""
"n#07723723";" Hannibal ";"";""
"n#07727393";" Herodes ";"";""
"n#07731120";" Christus conservator salvator servator ";"";""
"n#07757575";" Socrates ";"";""
"n#07764306";" ingenium natura ";"";""
"n#07766144";" consecutio effectus eventum eventus proventus ";"";""
"n#07767320";" alteratio commutatio demutatio mutatio permutatio vicissitudo ";"";""
"n#07768969";" repercussio ";"";""
"n#07769986";" alea casus eventus felicitas fors fortuna ";"";""
"n#07770258";" felicitas fors fortuna ";"";""
"n#07777807";" radius ";"";""
"n#07780411";" aura flatus Zephyrus ";"";""
"n#07780815";" adflatus aura flatus halitus pneuma spiramen spiratio spiritus ";"";""
"n#07782099";" capacitas captus mensura ";"";""
"n#07782551";" ruina ";"";""
"n#07783118";" Chaos ";"";""
"n#07783247";" adsultus ";"";""
"n#07784135";" cohaerentia ";"";""
"n#07786176";" nebula nimbus nubes ";"";""
"n#07786410";" frigus ";"";""
"n#07786705";" congelatio gelicidium ";"";""
"n#07788451";" amnis ";"";""
"n#07788867";" lumen lux ";"";""
"n#07788946";" abscessus decessus excessus funus letum mors mortalitas nex obitus Orcus ";"";""
"n#07789164";" caries tabes ";"";""
"n#07791222";" impetus ";"";""
"n#07795077";" efficacia efficacitas nervus vis ";"";""
"n#07795444";" labor negotium opera opus ";"";""
"n#07796465";" eventum eventus res ";"";""
"n#07796648";" abluvium adluvio diluvies diluvium eluvies eluvio inundatio ";"";""
"n#07798186";" fermentum ";"";""
"n#07798336";" ager novale ";"";""
"n#07799541";" caligo nebula ";"";""
"n#07800619";" adfrictus attritus ";"";""
"n#07801145";" frons ";"";""
"n#07802377";" procella ";"";""
"n#07803078";" hiemps procella tempestas turbido ";"";""
"n#07804383";" gravitas ";"";""
"n#07805321";" grando ";"";""
"n#07811448";" lumen lux ";"";""
"n#07812527";" fulgur fulmen ";"";""
"n#07818537";" aer caligo nebula ";"";""
"n#07820384";" sol ";"";""
"n#07821579";" corona ";"";""
"n#07822038";" aquilo Boreas septentrio ";"";""
"n#07827653";" aurula ";"";""
"n#07830260";" aqua imber pluvia ";"";""
"n#07830909";" cataclysmos ";"";""
"n#07831151";" imber ";"";""
"n#07831825";" obstantia ";"";""
"n#07833631";" consultum destinatio ";"";""
"n#07833814";" consultum destinatio ";"";""
"n#07835271";" fumus ";"";""
"n#07837471";" auster ";"";""
"n#07843245";" fulmen ";"";""
"n#07845203";" aequor fretum Neptunus pelagus pontus ";"";""
"n#07847974";" tempestas tempus ";"";""
"n#07848617";" Favonius ";"";""
"n#07848713";" turbo ";"";""
"n#07848889";" adflatus anima aura flamen ventus ";"";""
"n#07857465";" muscus ";"";""
"n#07865636";" filix ";"";""
"n#07925865";" pinus ";"";""
"n#07936366";" larix ";"";""
"n#07938180";" abies ";"";""
"n#07940601";" cedrus ";"";""
"n#07940800";" cedrus ";"";""
"n#07947238";" cedrus ";"";""
"n#07986022";" flos ";"";""
"n#07986542";" flos ";"";""
"n#07997846";" calyculus calyx cortex folliculus putamen ";"";""
"n#08002316";" os ";"";""
"n#08003251";" calyculus calyx doliolum ";"";""
"n#08015110";" laurus ";"";""
"n#08016232";" casia ";"";""
"n#08016493";" casia ";"";""
"n#08027045";" lotos ";"";""
"n#08028634";" lotos ";"";""
"n#08034157";" aconitum ";"";""
"n#08058531";" legumen ";"";""
"n#08063621";" lotos ";"";""
"n#08067245";" acacia ";"";""
"n#08084960";" rhododendron ";"";""
"n#08091921";" acoron calamus ";"";""
"n#08110076";" cissos hedera ";"";""
"n#08133485";" amarantus ";"";""
"n#08142303";" apopsis ";"";""
"n#08174578";" cappari ";"";""
"n#08181414";" raphanus ";"";""
"n#08183904";" brassica caulis crambe ";"";""
"n#08185802";" rapa rapum ";"";""
"n#08202587";" raphanus ";"";""
"n#08208225";" papaver ";"";""
"n#08227090";" ambrosia ";"";""
"n#08236241";" absinthium ";"";""
"n#08237169";" absinthium ";"";""
"n#08237895";" dracunculus ";"";""
"n#08251864";" carduus ";"";""
"n#08261004";" endivia ";"";""
"n#08267260";" cinara ";"";""
"n#08267490";" cactos carduus ";"";""
"n#08293804";" lactuca ";"";""
"n#08327826";" caltha ";"";""
"n#08409338";" gramen herba ";"";""
"n#08431930";" zizania ";"";""
"n#08432637";" oryza ";"";""
"n#08442496";" milium ";"";""
"n#08443317";" avena calamus condylus harundo ";"";""
"n#08448511";" Ceres siligo triticum ";"";""
"n#08449499";" ador adoreum far ";"";""
"n#08462710";" frumentum granum mica ";"";""
"n#08471257";" cucumis ";"";""
"n#08510637";" gramen herba ";"";""
"n#08566967";" castanea ";"";""
"n#08567319";" castanea ";"";""
"n#08572076";" balanus glans ";"";""
"n#08572627";" quercus robur ";"";""
"n#08573299";" quercus robur ";"";""
"n#08575115";" cerrus ";"";""
"n#08576794";" prinus ";"";""
"n#08585601";" betulla ";"";""
"n#08588569";" alnus ";"";""
"n#08594958";" centaureum ";"";""
"n#08604301";" oliva pallas ";"";""
"n#08604906";" bacca olea oliva ";"";""
"n#08611202";" ligustrum ";"";""
"n#08621666";" caryon ";"";""
"n#08621903";" caryon ";"";""
"n#08633705";" myrtus ";"";""
"n#08648556";" malogranatum ";"";""
"n#08651537";" tribolus ";"";""
"n#08656233";" plantago ";"";""
"n#08661528";" cardamomum ";"";""
"n#08669343";" caprificus ";"";""
"n#08689752";" myrica tamarix ";"";""
"n#08691021";" viola ";"";""
"n#08699469";" cannabis ";"";""
"n#08699755";" gramen herba ";"";""
"n#08703814";" ficus ";"";""
"n#08704163";" ficus ";"";""
"n#08708110";" ulmus ";"";""
"n#08713942";" Iris ";"";""
"n#08718296";" crocum ";"";""
"n#08718576";" crocum ";"";""
"n#08723332";" narcissus ";"";""
"n#08727889";" lilium ";"";""
"n#08734429";" bulbus ";"";""
"n#08734702";" bulbus ";"";""
"n#08735864";" porrum ";"";""
"n#08736400";" alium ";"";""
"n#08742749";" asparagus ";"";""
"n#08743524";" albucum asphodelus ";"";""
"n#08794248";" ceratium ";"";""
"n#08844974";" lens lenticula ";"";""
"n#08850067";" medica ";"";""
"n#08860492";" pisum ";"";""
"n#08875693";" ervum vicia ";"";""
"n#08882567";" palma ";"";""
"n#08898897";" plantago ";"";""
"n#08920236";" rosa ";"";""
"n#08928849";" cotoneum ";"";""
"n#08933472";" malus ";"";""
"n#08936029";" mespilum ";"";""
"n#08938018";" prunus ";"";""
"n#08941197";" cerasus ";"";""
"n#08941580";" cerasus ";"";""
"n#08944719";" amygdala amygdalus ";"";""
"n#08944991";" amygdala amygdalum amygdalus ";"";""
"n#08951617";" pomum ";"";""
"n#08978768";" ebulum ";"";""
"n#08992578";" murra myrrha smyrna ";"";""
"n#09006909";" ruta ";"";""
"n#09009041";" citrus ";"";""
"n#09012258";" dictamnum ";"";""
"n#09024528";" salix ";"";""
"n#09038843";" viscum ";"";""
"n#09045375";" buxum ";"";""
"n#09045736";" buxum ";"";""
"n#09051417";" acer ";"";""
"n#09051877";" acer ";"";""
"n#09055614";" aquifolium ";"";""
"n#09060776";" pistacium ";"";""
"n#09069360";" ebenum ebenus ";"";""
"n#09069554";" ebenum ebenus ";"";""
"n#09116186";" buglossos ";"";""
"n#09151661";" origanum ";"";""
"n#09152972";" citreago ";"";""
"n#09153414";" mentha ";"";""
"n#09158741";" ocimum ";"";""
"n#09162535";" libanotis ";"";""
"n#09162920";" salvia sphacos ";"";""
"n#09168475";" thymum ";"";""
"n#09228957";" anethum ";"";""
"n#09230111";" caerefolium ";"";""
"n#09231773";" careum ";"";""
"n#09232903";" cicuta ";"";""
"n#09233763";" coriandrum ";"";""
"n#09234113";" cuminum ";"";""
"n#09234675";" pastinaca ";"";""
"n#09236378";" faeniculum ";"";""
"n#09238805";" pastinaca staphylinus ";"";""
"n#09239664";" petroselinum ";"";""
"n#09240329";" anesum ";"";""
"n#09283301";" lichen ";"";""
"n#09288624";" fungus ";"";""
"n#09293451";" fungus ";"";""
"n#09294347";" agaricum ";"";""
"n#09320769";" fermentum ";"";""
"n#09349113";" agaricum ";"";""
"n#09358313";" robigo ";"";""
"n#09380644";" arista messis seges ";"";""
"n#09382701";" callum ";"";""
"n#09383353";" aculeus spina ";"";""
"n#09383959";" barba barbitium ";"";""
"n#09384108";" arista ";"";""
"n#09388596";" caro corpus pulpa viscus ";"";""
"n#09393003";" ampelos palmes vinea vitis ";"";""
"n#09396070";" arbor ";"";""
"n#09399875";" arbuscula ";"";""
"n#09403820";" frutex ";"";""
"n#09417431";" planta ";"";""
"n#09418962";" calamus caulis culmus festuca frutex scapus stipula ";"";""
"n#09419736";" conceptaculum receptaculum ";"";""
"n#09422963";" bulbus ";"";""
"n#09423815";" fructus genimen pomum pomus ";"";""
"n#09425258";" medulla nucleus ";"";""
"n#09425657";" bacca ";"";""
"n#09427105";" siliqua ";"";""
"n#09427470";" calyx cortex ";"";""
"n#09427836";" folliculus siliqua ";"";""
"n#09440011";" coma frons ";"";""
"n#09440702";" viror ";"";""
"n#09443827";" acus ";"";""
"n#09447687";" cortex crusta ";"";""
"n#09449141";" ramulus ramusculus vimen ";"";""
"n#09449526";" germen ";"";""
"n#09449734";" gemma germen ";"";""
"n#09450405";" arbor thorax trabs truncus ";"";""
"n#09492016";" adiantum ";"";""
"n#09526012";" communio communitas ";"";""
"n#09528888";" census res ";"";""
"n#09530909";" ager fundus gleba humus praedium solum tellus terra villa ";"";""
"n#09534064";" pecunia pretium ";"";""
"n#09534283";" bonum ";"";""
"n#09537885";" captura compendium fenus lucrum quaestus ";"";""
"n#09538207";" reditus ";"";""
"n#09539173";" acceptum ";"";""
"n#09540718";" bolus commodum compendium fenus fructus lucrum quaestus ";"";""
"n#09541569";" commodum ";"";""
"n#09542885";" reditus ";"";""
"n#09543577";" populatio praeda praemium rapina spolium ";"";""
"n#09543723";" cretio hereditas ";"";""
"n#09545388";" charisma congiarium corban datum donatio donum eulogia munus ";"";""
"n#09545730";" dos ";"";""
"n#09546163";" adminiculum auxiliatus ";"";""
"n#09547674";" corollarium ";"";""
"n#09547800";" praemium ";"";""
"n#09548218";" charisma datum donum eulogia ";"";""
"n#09548864";" contributio ";"";""
"n#09549012";" condonatio donatio ";"";""
"n#09549479";" offertorium ";"";""
"n#09551149";" irritamen irritamentum ";"";""
"n#09552872";" depensio expensa expensio impendium impensa ";"";""
"n#09553033";" impendium ";"";""
"n#09553349";" dispendium impendium impensa sumptus ";"";""
"n#09554991";" dispendium expensio impendium impensa pensitatio sumptus ";"";""
"n#09555462";" pensio pensitatio praestatio solutio ";"";""
"n#09556237";" aes auctoramentum merces pretium stipendium ";"";""
"n#09558752";" merces praemium remuneratio retributio ";"";""
"n#09559232";" pensitatio solacium ";"";""
"n#09560155";" conservatio ";"";""
"n#09560299";" auctoramentum merces praemium pretium remuneratio retributio ";"";""
"n#09562992";" commodum fenus usura ";"";""
"n#09570568";" locarium merces pensio ";"";""
"n#09572926";" corollarium ";"";""
"n#09574958";" clarigatio damnum multa ";"";""
"n#09575153";" pensio ";"";""
"n#09580808";" censitio portorium tributum vectigal ";"";""
"n#09582224";" conclusio conexio deductio deminutio ";"";""
"n#09586410";" indictio ";"";""
"n#09587324";" portorium ";"";""
"n#09588854";" commodum fenus usura ";"";""
"n#09589172";" anatocismus ";"";""
"n#09590137";" fenus ";"";""
"n#09594954";" amissio amissus deperditio detrimentum dispendium intertrimentum ";"";""
"n#09597673";" consummatio quantitas summa ";"";""
"n#09607916";" pignus ";"";""
"n#09610891";" cautio ";"";""
"n#09611330";" arra arrabo ";"";""
"n#09611633";" arra arrabo ";"";""
"n#09611986";" arra arrabo pignus ";"";""
"n#09612224";" cautio obligatio ";"";""
"n#09612489";" margo ";"";""
"n#09614018";" cautio sacramentum ";"";""
"n#09614312";" abundantia census opulentia ";"";""
"n#09614460";" aurum chrysos ";"";""
"n#09614621";" caput ";"";""
"n#09625216";" conservatio ";"";""
"n#09628697";" fors ";"";""
"n#09629533";" aurum chrysos ";"";""
"n#09629713";" adamas ";"";""
"n#09630121";" bacca concha margarita ";"";""
"n#09631860";" fides gratia ";"";""
"n#09634656";" fides gratia ";"";""
"n#09637132";" arra arrabo depositum ";"";""
"n#09639711";" aes arca argentum moneta nummus pecunia pretium ";"";""
"n#09639977";" aes arca argentum lamina nummus pecunia pretium ";"";""
"n#09642587";" nomisma nummus ";"";""
"n#09649911";" creditum debitum ";"";""
"n#09651550";" commodatum creditum ";"";""
"n#09653388";" instrumentum tabella ";"";""
"n#09653682";" monumentum ";"";""
"n#09662199";" pretium ";"";""
"n#09665083";" obligatio ";"";""
"n#09670326";" actio actus negotium operatio ";"";""
"n#09678560";" densatio ";"";""
"n#09679767";" emissio ";"";""
"n#09686366";" ustrina ";"";""
"n#09686541";" ardor fax flamma incendium Mulciber Vulcanus ";"";""
"n#09689013";" coctio concoctio ";"";""
"n#09690047";" fervor ";"";""
"n#09691024";" abluvio ";"";""
"n#09697656";" regeneratio ";"";""
"n#09698499";" exemplar exemplum propagatio ";"";""
"n#09708563";" crementum incrementum progressio ";"";""
"n#09710563";" germinatio ";"";""
"n#09712272";" coctio concoctio ";"";""
"n#09714984";" delacrimatio ";"";""
"n#09716416";" intemperantia ";"";""
"n#09718984";" convalescentia recreatio refectio ";"";""
"n#09719825";" causa denominatio derivatio ";"";""
"n#09724860";" incrementum progressio ";"";""
"n#09725434";" incrementum ";"";""
"n#09725817";" flagitatio postulatum ";"";""
"n#09728431";" coagulatio concrescentia ";"";""
"n#09728815";" decessio deminutio ";"";""
"n#09729055";" accessio accretio adauctus adaugmen auctus augmen augmentatio augmentum crementum crescentia incrementum ";"";""
"n#09729457";" multiplicatio ";"";""
"n#09729767";" duplatio duplicatio geminatio ";"";""
"n#09732623";" dissolutio interitus ";"";""
"n#09734649";" caries putredo tabes ";"";""
"n#09734785";" caries ";"";""
"n#09738243";" ablutio ";"";""
"n#09738922";" evaporatio ";"";""
"n#09739257";" fumus ";"";""
"n#09741258";" congelatio ";"";""
"n#09741527";" conflatura liquatio ";"";""
"n#09743067";" accommodatio ";"";""
"n#09745553";" incrementum progressio ";"";""
"n#09747131";" administratio ";"";""
"n#09750253";" administratio carnificina effectus functio ";"";""
"n#09754102";" degeneratio ";"";""
